time_period,area_code,area_name,region_or_country_name,index,monthly_change,annual_change,rental_price,median_monthly_pay,rent_to_pay_percent,cpih_index,real_rent,real_pay
2019-02-01,E12000007,London,,92.93428,0.357613,0.431115,1701.0,2169,78.42323651452283,106.8,2263.221910112359,2885.9073033707864
2019-03-01,E12000007,London,,92.884746,-0.053301,0.993282,1700.0,2180,77.98165137614679,107.0,2257.663551401869,2895.121495327103
2019-04-01,E12000007,London,,92.742309,-0.153347,1.150566,1698.0,2184,77.74725274725274,107.6,2242.433085501859,2884.260223048327
2019-05-01,E12000007,London,,93.664705,0.99458,2.326215,1714.0,2196,78.05100182149363,107.9,2257.2696941612603,2892.0444856348468
2019-06-01,E12000007,London,,93.512608,-0.162385,2.153007,1712.0,2196,77.95992714025502,107.9,2254.6357738646893,2892.0444856348468
2019-07-01,E12000007,London,,93.548293,0.03816,1.936749,1712.0,2206,77.60652765185857,108.0,2252.548148148148,2902.5240740740737
2019-08-01,E12000007,London,,93.748166,0.213658,1.947925,1716.0,2217,77.40189445196211,108.3,2251.556786703601,2908.9168975069256
2019-09-01,E12000007,London,,94.145481,0.423811,2.49952,1723.0,2212,77.89330922242314,108.4,2258.6559040590405,2899.678966789668
2019-10-01,E12000007,London,,94.415679,0.287,2.47381,1728.0,2215,78.0135440180587,108.3,2267.3019390581717,2906.29270544783
2019-11-01,E12000007,London,,94.658847,0.25755,2.463953,1733.0,2221,78.0279153534444,108.5,2269.6709677419353,2908.7935483870965
2019-12-01,E12000007,London,,94.89375,0.248157,2.398849,1737.0,2233,77.78772951186744,108.5,2274.9096774193545,2924.509677419355
2020-01-01,E12000007,London,,94.959785,0.069589,2.54491,1738.0,2248,77.31316725978647,108.3,2280.422899353647,2949.5918744228993
2020-02-01,E12000007,London,,95.296858,0.354964,2.542203,1744.0,2254,77.37355811889974,108.6,2281.974217311234,2949.294659300184
2020-03-01,E12000007,London,,95.48791,0.20048,2.802574,1748.0,2224,78.59712230215827,108.6,2287.2081031307553,2910.040515653775
2020-04-01,E12000007,London,,95.114678,-0.390867,2.558023,1741.0,2170,80.23041474654377,108.6,2278.048802946593,2839.3830570902396
2020-05-01,E12000007,London,,95.183677,0.072542,1.621712,1742.0,2167,80.38763267189664,108.6,2279.357274401473,2835.457642725599
2020-06-01,E12000007,London,,95.127089,-0.059451,1.726485,1741.0,2188,79.57038391224863,108.8,2273.861213235294,2857.672794117647
2020-07-01,E12000007,London,,95.321725,0.204606,1.89574,1745.0,2232,78.18100358422939,109.2,2270.737179487179,2904.4615384615386
2020-08-01,E12000007,London,,95.302937,-0.01971,1.658455,1744.0,2274,76.69305189094108,108.8,2277.779411764706,2969.9944852941176
2020-09-01,E12000007,London,,95.330541,0.028965,1.258754,1745.0,2308,75.60658578856152,109.2,2270.737179487179,3003.358974358974
2020-10-01,E12000007,London,,95.333088,0.002671,0.97167,1745.0,2324,75.08605851979347,109.2,2270.737179487179,3024.179487179487
2020-11-01,E12000007,London,,95.162344,-0.179102,0.531907,1742.0,2330,74.76394849785409,109.1,2268.911090742438,3034.7662694775436
2020-12-01,E12000007,London,,94.90192,-0.273662,0.008611,1737.0,2338,74.29426860564585,109.4,2256.1946983546613,3036.8354661791586
2021-01-01,E12000007,London,,94.803428,-0.103783,-0.164656,1735.0,2340,74.14529914529915,109.3,2255.6587374199453,3042.2140896614824
2021-02-01,E12000007,London,,94.772106,-0.033039,-0.55065,1735.0,2355,73.67303609341825,109.4,2253.5968921389394,3058.916819012797
2021-03-01,E12000007,London,,94.568618,-0.214713,-0.962731,1731.0,2360,73.34745762711864,109.7,2242.2525068368273,3057.028258887876
2021-04-01,E12000007,London,,94.000448,-0.600801,-1.17146,1721.0,2377,72.40218763146824,110.4,2215.163949275362,3059.526268115942
2021-05-01,E12000007,London,,93.510991,-0.520697,-1.757325,1712.0,2390,71.63179916317992,111.0,2191.6684684684683,3059.6306306306305
2021-06-01,E12000007,London,,93.593876,0.088637,-1.611753,1713.0,2410,71.07883817427386,111.4,2185.0745062836622,3074.1561938958707
2021-07-01,E12000007,London,,93.177138,-0.445262,-2.249841,1706.0,2417,70.58336781133637,111.4,2176.1454219030516,3083.085278276481
2021-08-01,E12000007,London,,93.217553,0.043374,-2.188164,1706.0,2427,70.29254223320972,112.1,2162.556645851918,3076.5093666369316
2021-09-01,E12000007,London,,93.349136,0.141157,-2.078459,1709.0,2453,69.66979209131675,112.4,2160.5774021352313,3101.168149466192
2021-10-01,E12000007,London,,93.586405,0.254174,-1.83219,1713.0,2447,70.00408663669799,113.4,2146.537037037037,3066.3024691358023
2021-11-01,E12000007,London,,93.768394,0.194462,-1.464812,1716.0,2448,70.09803921568627,114.1,2137.1042944785277,3048.7361963190183
2021-12-01,E12000007,London,,94.185033,0.444328,-0.755398,1724.0,2464,69.96753246753246,114.7,2135.8360941586748,3052.6102877070616
2022-01-01,E12000007,London,,94.41654,0.2458,-0.408095,1728.0,2476,69.78998384491115,114.6,2142.6596858638745,3070.153577661431
2022-02-01,E12000007,London,,94.779322,0.384235,0.007614,1735.0,2493,69.5948656237465,115.4,2136.4254766031195,3069.8032928942807
2022-03-01,E12000007,London,,95.030693,0.265217,0.488614,1739.0,2519,69.03533148074634,116.5,2121.1321888412017,3072.5313304721026
2022-04-01,E12000007,London,,95.382965,0.370693,1.470756,1746.0,2524,69.17591125198098,119.0,2084.9294117647055,3013.95294117647
2022-05-01,E12000007,London,,95.598953,0.226444,2.232853,1750.0,2536,69.00630914826499,119.7,2077.485380116959,3010.5730994152045
2022-06-01,E12000007,London,,95.809134,0.219857,2.366884,1754.0,2542,69.00078678206137,120.5,2068.409958506224,2997.661410788382
2022-07-01,E12000007,London,,96.303642,0.516139,3.355442,1763.0,2549,69.16437818752452,121.2,2067.0156765676566,2988.5552805280527
2022-08-01,E12000007,London,,96.841157,0.558146,3.887256,1773.0,2572,68.93468118195956,121.8,2068.5,3000.666666666667
2022-09-01,E12000007,London,,97.539674,0.721301,4.489102,1785.0,2616,68.23394495412845,122.3,2073.9860997547016,3039.522485690924
2022-10-01,E12000007,London,,97.828991,0.296615,4.533336,1791.0,2598,68.93764434180139,124.3,2047.4746580852775,2970.038616251006
2022-11-01,E12000007,London,,98.669102,0.858755,5.226396,1806.0,2634,68.56492027334852,124.8,2056.3509615384614,2999.1298076923076
2022-12-01,E12000007,London,,99.317362,0.657003,5.449198,1818.0,2642,68.8115064345193,125.3,2061.754189944134,2996.2346368715084
2023-01-01,E12000007,London,,100.0,0.68733,5.913646,1830.0,2643,69.2395005675369,124.8,2083.6778846153848,3009.377403846154
